id,order_id,ship_date,ship_mode,postal_code,state,shipping_cost,delivery_status
NULL,127460,2017/07/14,Standard Class,60505,Illinois,9.45,1
NULL,127488,2014/09/24,Second Class,33433,Florida,12.40,1
NULL,127509,2015/11/13,Standard Class,65807,Missouri,9.45,1
NULL,127523,2014/05/18,Standard Class,13601,New York,9.45,1
NULL,127586,2014/09/30,Standard Class,98115,Washington,9.45,1
NULL,127593,2015/09/21,Same Day,2169,Massachusetts,24.50,1
NULL,127607,2015/03/26,Standard Class,75007,Texas,9.45,1
NULL,127642,2016/05/23,First Class,2886,Rhode Island,19.50,1
NULL,127691,2014/07/27,Standard Class,10024,New York,9.45,1
NULL,127705,2017/06/06,Standard Class,44052,Ohio,9.45,1
NULL,127775,2016/06/13,Second Class,10035,New York,12.40,1
NULL,127964,2014/03/08,Standard Class,10035,New York,9.45,1
NULL,127971,2016/11/27,Standard Class,77095,Texas,9.45,1
NULL,128055,2014/04/05,Standard Class,94122,California,9.45,1
NULL,128083,2015/03/17,Standard Class,33317,Florida,9.45,1
NULL,128090,2015/08/22,Standard Class,85023,Arizona,9.45,1
NULL,128111,2016/03/23,Standard Class,2148,Massachusetts,9.45,1
NULL,128139,2015/07/09,Standard Class,40475,Kentucky,9.45,1
NULL,128146,2014/06/25,Standard Class,8701,New Jersey,9.45,1
NULL,128160,2017/12/24,Second Class,94110,California,12.40,0
NULL,128195,2016/08/05,First Class,61604,Illinois,19.50,1
NULL,128258,2016/04/01,First Class,6360,Connecticut,19.50,1
NULL,128300,2017/11/26,Second Class,29483,South Carolina,12.40,0
NULL,128370,2017/09/10,Same Day,90004,California,24.50,1
NULL,128412,2016/12/17,Standard Class,98105,Washington,9.45,1
NULL,128426,2017/10/11,Standard Class,77036,Texas,9.45,1
NULL,128475,2017/09/01,Standard Class,31907,Georgia,9.45,1
NULL,128517,2016/04/14,Second Class,48227,Michigan,12.40,1
NULL,128531,2016/11/26,Second Class,75217,Texas,12.40,1
NULL,128629,2017/07/14,Second Class,31907,Georgia,12.40,1
NULL,128685,2014/04/05,First Class,90008,California,19.50,1
NULL,128755,2017/05/08,Standard Class,23602,Virginia,9.45,1
NULL,128818,2016/05/11,Standard Class,10009,New York,9.45,1
NULL,128839,2014/09/13,Standard Class,23320,Virginia,9.45,1
NULL,128846,2014/04/12,Standard Class,29203,South Carolina,9.45,1
NULL,128923,2016/12/13,Standard Class,76106,Texas,9.45,1
NULL,128986,2014/08/05,Second Class,85301,Arizona,12.40,1
NULL,129021,2017/08/26,Second Class,32303,Florida,12.40,1
NULL,129042,2015/12/17,Standard Class,21215,Maryland,9.45,1
NULL,129091,2014/11/27,Standard Class,31907,Georgia,9.45,1
NULL,129098,2015/10/13,Standard Class,22153,Virginia,9.45,1
NULL,129112,2015/11/30,First Class,75002,Texas,19.50,1
NULL,129168,2014/08/23,Standard Class,77095,Texas,9.45,1
NULL,129196,2016/11/07,Standard Class,60610,Illinois,9.45,1
NULL,129357,2017/05/19,Standard Class,98103,Washington,9.45,1
NULL,129364,2014/12/13,Standard Class,97301,Oregon,9.45,1
NULL,129378,2017/10/02,First Class,95123,California,19.50,1
NULL,129441,2017/09/11,Standard Class,90032,California,9.45,1
NULL,129462,2017/06/21,Second Class,41042,Kentucky,12.40,1
NULL,129469,2016/09/27,Standard Class,45014,Ohio,9.45,1
NULL,129490,2017/09/30,Standard Class,33023,Florida,9.45,1
NULL,129567,2017/03/21,Second Class,93534,California,12.40,1
NULL,129574,2014/05/29,First Class,84107,Utah,19.50,1
NULL,129609,2014/03/22,Same Day,46368,Indiana,24.50,1
NULL,129686,2016/11/29,Second Class,60623,Illinois,12.40,1
NULL,129693,2016/12/02,Standard Class,98105,Washington,9.45,1
NULL,129714,2016/09/03,First Class,10009,New York,19.50,1
NULL,129770,2015/02/23,Second Class,88001,New Mexico,12.40,1
NULL,129833,2017/12/15,Standard Class,46203,Indiana,9.45,0
NULL,129854,2015/08/26,Standard Class,10009,New York,9.45,1
NULL,129868,2016/12/31,Standard Class,90004,California,9.45,1
NULL,129896,2015/06/20,Standard Class,85234,Arizona,9.45,1
NULL,129924,2014/07/17,Standard Class,94122,California,9.45,1
NULL,130001,2016/04/28,Standard Class,28205,North Carolina,9.45,1
NULL,130022,2015/08/16,Standard Class,55122,Minnesota,9.45,1
NULL,130029,2016/07/06,First Class,90049,California,19.50,1
NULL,130092,2014/01/14,First Class,19901,Delaware,19.50,1
NULL,130141,2017/10/24,Second Class,80525,Colorado,12.40,1
NULL,130162,2016/11/01,Standard Class,90032,California,9.45,1
NULL,130204,2015/09/09,Standard Class,94122,California,9.45,1
NULL,130211,2017/10/22,Same Day,73505,Oklahoma,24.50,1
NULL,130218,2015/03/26,First Class,29501,South Carolina,19.50,1
NULL,130309,2017/12/21,Standard Class,22204,Virginia,9.45,0
NULL,130351,2017/12/08,First Class,47201,Indiana,19.50,0
NULL,130358,2014/06/26,First Class,28027,North Carolina,19.50,1
NULL,130379,2014/05/29,Standard Class,60623,Illinois,9.45,1
NULL,130386,2017/11/18,Standard Class,78745,Texas,9.45,0
NULL,130407,2016/09/06,Standard Class,10024,New York,9.45,1
NULL,130477,2016/04/12,Standard Class,90032,California,9.45,1
NULL,130484,2016/08/27,Standard Class,97030,Oregon,9.45,1
NULL,130519,2015/09/15,Same Day,33065,Florida,24.50,1
NULL,130526,2017/11/29,First Class,61107,Illinois,19.50,0
NULL,130624,2014/06/24,First Class,10024,New York,19.50,1
NULL,130680,2016/06/29,Standard Class,92024,California,9.45,1
NULL,130729,2014/10/29,Standard Class,91730,California,9.45,1
NULL,130736,2015/12/09,First Class,98105,Washington,19.50,1
NULL,130764,2017/10/28,First Class,94110,California,19.50,1
NULL,130771,2017/08/03,Standard Class,78745,Texas,9.45,1
NULL,130785,2015/09/09,Standard Class,92105,California,9.45,1
NULL,130792,2015/05/05,Standard Class,77095,Texas,9.45,1
NULL,130799,2016/11/16,Second Class,94110,California,12.40,1
NULL,130841,2017/08/01,Standard Class,94110,California,9.45,1
NULL,130883,2015/10/02,Standard Class,97206,Oregon,9.45,1
NULL,130890,2015/11/06,Standard Class,90004,California,9.45,1
NULL,130946,2016/04/12,Standard Class,77041,Texas,9.45,1
NULL,130967,2017/03/16,Standard Class,19140,Pennsylvania,9.45,1
NULL,130995,2015/11/06,Standard Class,10009,New York,9.45,1
NULL,131002,2014/09/12,Second Class,74133,Oklahoma,12.40,1
NULL,131016,2017/09/20,First Class,76017,Texas,19.50,1
NULL,131051,2014/12/05,Standard Class,94122,California,9.45,1
NULL,131065,2016/11/16,Second Class,30318,Georgia,12.40,1
NULL,131114,2016/12/13,Second Class,60610,Illinois,12.40,1
NULL,131128,2015/10/20,First Class,3301,New Hampshire,19.50,1
NULL,131149,2016/07/14,Standard Class,75081,Texas,9.45,1
NULL,131212,2017/12/09,Standard Class,98006,Washington,9.45,0
NULL,131233,2017/04/19,Standard Class,10024,New York,9.45,1
NULL,131289,2016/12/14,Standard Class,94110,California,9.45,1
NULL,131310,2014/07/18,Standard Class,98115,Washington,9.45,1
NULL,131338,2015/08/12,First Class,10024,New York,19.50,1
NULL,131359,2015/11/02,Second Class,80219,Colorado,12.40,1
NULL,131366,2017/11/29,Standard Class,17602,Pennsylvania,9.45,0
NULL,131422,2015/11/09,Standard Class,28110,North Carolina,9.45,1
NULL,131450,2014/08/15,Standard Class,92024,California,9.45,1
NULL,131492,2017/10/24,Second Class,94110,California,12.40,1
NULL,131499,2016/09/10,First Class,10011,New York,19.50,1
NULL,131534,2015/04/02,Standard Class,90036,California,9.45,1
NULL,131576,2016/11/26,Standard Class,48205,Michigan,9.45,1
NULL,131583,2017/06/10,Same Day,19143,Pennsylvania,24.50,1
NULL,131597,2015/09/18,Standard Class,90045,California,9.45,1
NULL,131611,2016/11/09,Standard Class,77036,Texas,9.45,1
NULL,131618,2017/06/20,First Class,60076,Illinois,19.50,1
NULL,131625,2017/09/05,Second Class,10009,New York,12.40,1
NULL,131695,2017/07/06,Standard Class,10024,New York,9.45,1
NULL,131737,2016/03/17,Same Day,21044,Maryland,24.50,1
NULL,131758,2015/06/01,Standard Class,11520,New York,9.45,1
NULL,131779,2015/06/17,Standard Class,19711,Delaware,9.45,1
NULL,131828,2017/02/13,Second Class,98105,Washington,12.40,1
NULL,131835,2016/07/21,Standard Class,8861,New Jersey,9.45,1
NULL,131849,2017/06/10,Standard Class,94122,California,9.45,1
NULL,131884,2015/12/06,Same Day,43302,Ohio,24.50,1
NULL,131891,2016/07/31,First Class,32503,Florida,19.50,1
NULL,131905,2014/02/09,First Class,23320,Virginia,19.50,1
NULL,131926,2014/06/06,Second Class,55044,Minnesota,12.40,1
NULL,131954,2017/01/25,Standard Class,98115,Washington,9.45,1
NULL,131968,2016/11/15,Standard Class,32712,Florida,9.45,1
NULL,132059,2017/09/29,Standard Class,80525,Colorado,9.45,1
NULL,132094,2016/09/02,Standard Class,19140,Pennsylvania,9.45,1
NULL,132101,2015/03/25,Standard Class,98105,Washington,9.45,1
NULL,132122,2017/07/14,Standard Class,60610,Illinois,9.45,1
NULL,132143,2016/09/05,First Class,6457,Connecticut,19.50,1
NULL,132178,2017/05/08,Second Class,90004,California,12.40,1
NULL,132185,2017/12/02,Standard Class,28806,North Carolina,9.45,0
NULL,132206,2017/06/21,Standard Class,60653,Illinois,9.45,1
NULL,132227,2014/11/10,Standard Class,10011,New York,9.45,1
NULL,132234,2017/10/18,First Class,10011,New York,19.50,1
NULL,132297,2017/06/02,Standard Class,40214,Kentucky,9.45,1
NULL,132339,2017/08/23,Standard Class,1841,Massachusetts,9.45,1
NULL,132346,2017/11/11,Standard Class,19711,Delaware,9.45,0
NULL,132353,2017/09/17,First Class,60653,Illinois,19.50,1
NULL,132409,2016/06/01,Standard Class,19134,Pennsylvania,9.45,1
NULL,132423,2016/04/19,Standard Class,76051,Texas,9.45,1
NULL,132430,2017/10/11,First Class,44107,Ohio,19.50,1
NULL,132444,2017/11/21,First Class,98105,Washington,19.50,0
NULL,132486,2015/10/27,Second Class,92105,California,12.40,1
NULL,132500,2014/09/12,Standard Class,94110,California,9.45,1
NULL,132507,2015/08/03,Second Class,77041,Texas,12.40,1
NULL,132521,2017/09/25,Second Class,98105,Washington,12.40,1
NULL,132570,2015/11/02,Second Class,14215,New York,12.40,1
NULL,132612,2014/06/11,Second Class,22801,Virginia,12.40,1
NULL,132626,2015/07/14,Standard Class,20735,Maryland,9.45,1
NULL,132647,2017/02/23,Standard Class,8861,New Jersey,9.45,1
NULL,132661,2016/10/29,Standard Class,10024,New York,9.45,1
NULL,132682,2017/06/10,Second Class,75081,Texas,12.40,1
NULL,132731,2016/11/28,Standard Class,75081,Texas,9.45,1
NULL,132857,2016/12/17,Standard Class,37167,Tennessee,9.45,1
NULL,132906,2015/09/14,Standard Class,90004,California,9.45,1
NULL,132934,2017/06/26,Standard Class,10801,New York,9.45,1
NULL,132962,2014/09/16,First Class,19143,Pennsylvania,19.50,1
NULL,132976,2017/10/17,Standard Class,19140,Pennsylvania,9.45,1
NULL,133025,2015/09/19,Second Class,90036,California,12.40,1
NULL,133123,2016/09/11,Standard Class,27360,North Carolina,9.45,1
NULL,133130,2014/10/01,Standard Class,92037,California,9.45,1
NULL,133144,2016/05/21,Second Class,90036,California,12.40,1
NULL,133200,2017/05/11,Standard Class,76106,Texas,9.45,1
NULL,133228,2014/04/09,Standard Class,48205,Michigan,9.45,1
NULL,133235,2017/08/04,First Class,28205,North Carolina,19.50,1
NULL,133249,2017/07/11,First Class,90660,California,19.50,1
NULL,133256,2017/06/27,First Class,48227,Michigan,19.50,1
NULL,133270,2014/06/09,First Class,14609,New York,19.50,1
NULL,133340,2016/12/13,Standard Class,49201,Michigan,9.45,1
NULL,133452,2015/04/19,Standard Class,91767,California,9.45,1
NULL,133501,2017/09/01,Standard Class,37064,Tennessee,9.45,1
NULL,133508,2016/04/21,Standard Class,68104,Nebraska,9.45,1
NULL,133550,2016/08/06,Standard Class,48205,Michigan,9.45,1
NULL,133641,2017/05/21,Standard Class,39503,Mississippi,9.45,1
NULL,133648,2017/07/02,Standard Class,97477,Oregon,9.45,1
NULL,133690,2014/08/05,First Class,80219,Colorado,19.50,1
NULL,133704,2014/09/26,Standard Class,90004,California,9.45,1
NULL,133711,2016/11/29,First Class,36608,Alabama,19.50,1
NULL,133753,2014/06/13,Second Class,77340,Texas,12.40,1
NULL,133781,2017/06/23,First Class,33178,Florida,19.50,1
NULL,133809,2014/11/23,Second Class,45014,Ohio,12.40,1
NULL,133823,2017/05/12,Same Day,98103,Washington,24.50,1
NULL,133851,2014/06/16,Standard Class,94122,California,9.45,1
NULL,133865,2017/05/12,Standard Class,90032,California,9.45,1
NULL,133879,2016/03/28,Standard Class,60623,Illinois,9.45,1
NULL,134026,2015/05/02,Standard Class,38109,Tennessee,9.45,1
NULL,134061,2014/05/04,Standard Class,14609,New York,9.45,1
NULL,134173,2017/09/21,Standard Class,19143,Pennsylvania,9.45,1
NULL,134208,2016/09/23,Standard Class,31907,Georgia,9.45,1
NULL,134222,2016/07/11,Same Day,85364,Arizona,24.50,1
NULL,134278,2014/07/08,First Class,10011,New York,19.50,1
NULL,134285,2017/12/12,Standard Class,78207,Texas,9.45,0
NULL,134313,2014/11/07,Standard Class,80219,Colorado,9.45,1
NULL,134348,2016/11/19,Standard Class,85204,Arizona,9.45,1
NULL,134376,2016/10/06,Standard Class,10024,New York,9.45,1
NULL,134404,2017/12/27,Same Day,43055,Ohio,24.50,0
NULL,134425,2016/12/12,Second Class,55106,Minnesota,12.40,1
NULL,134474,2016/01/07,Second Class,32216,Florida,12.40,1
NULL,134481,2017/09/01,Standard Class,2038,Massachusetts,9.45,1
NULL,134488,2016/10/01,Standard Class,43229,Ohio,9.45,1
NULL,134551,2014/12/25,Standard Class,38401,Tennessee,9.45,1
NULL,134565,2017/06/13,Second Class,98103,Washington,12.40,1
NULL,134607,2017/10/08,Second Class,14609,New York,12.40,1
NULL,134614,2014/09/25,Standard Class,61701,Illinois,9.45,1
NULL,134649,2017/01/31,Second Class,35244,Alabama,12.40,1
NULL,134677,2014/10/10,Standard Class,92024,California,9.45,1
NULL,134691,2016/11/18,Standard Class,77041,Texas,9.45,1
NULL,134712,2014/12/04,Standard Class,60076,Illinois,9.45,1
NULL,134733,2014/09/28,Standard Class,92037,California,9.45,1
NULL,134747,2015/10/17,Second Class,46060,Indiana,12.40,1
NULL,134761,2016/11/30,Same Day,28601,North Carolina,24.50,1
NULL,134775,2016/10/29,First Class,94109,California,19.50,1
NULL,134782,2015/12/31,Standard Class,72701,Arkansas,9.45,1
NULL,134803,2016/06/03,Standard Class,90004,California,9.45,1
NULL,134838,2017/02/20,First Class,90045,California,19.50,1
NULL,134845,2017/04/23,Standard Class,80027,Colorado,9.45,1
NULL,134859,2015/10/09,Standard Class,19134,Pennsylvania,9.45,1
NULL,134894,2015/12/11,Standard Class,42420,Kentucky,9.45,1
NULL,134908,2016/06/09,Standard Class,19134,Pennsylvania,9.45,1
NULL,134915,2017/11/12,Same Day,85301,Arizona,24.50,0
NULL,134971,2014/06/10,Second Class,61604,Illinois,12.40,1
NULL,135020,2015/06/02,Standard Class,14609,New York,9.45,1
NULL,135034,2017/08/03,First Class,60653,Illinois,19.50,1
NULL,135062,2017/09/04,Second Class,28314,North Carolina,12.40,1
NULL,135090,2014/11/26,Standard Class,90036,California,9.45,1
NULL,135265,2016/07/09,Second Class,90045,California,12.40,1
NULL,135272,2015/12/12,Standard Class,90036,California,9.45,1
NULL,135279,2017/04/11,First Class,10011,New York,19.50,1
NULL,135307,2017/11/27,First Class,64118,Missouri,19.50,0
NULL,135363,2015/04/02,Standard Class,19120,Pennsylvania,9.45,1
NULL,135391,2015/02/11,Second Class,78207,Texas,12.40,1
NULL,135405,2014/01/13,Standard Class,78041,Texas,9.45,1
NULL,135538,2015/12/28,Standard Class,85234,Arizona,9.45,1
NULL,135545,2015/11/30,Standard Class,90004,California,9.45,1
NULL,135608,2014/12/10,Second Class,98502,Washington,12.40,1
NULL,135622,2015/12/11,Second Class,76106,Texas,12.40,1
NULL,135685,2015/11/18,Second Class,53209,Wisconsin,12.40,1
NULL,135692,2017/05/01,Standard Class,76106,Texas,9.45,1
NULL,135699,2014/08/29,Same Day,94110,California,24.50,1
NULL,135755,2014/05/10,Standard Class,10701,New York,9.45,1
NULL,135776,2016/12/30,Standard Class,98103,Washington,9.45,1
NULL,135783,2017/04/24,First Class,94122,California,19.50,1
NULL,135860,2017/12/07,Standard Class,48601,Michigan,9.45,0
NULL,135923,2016/01/28,Standard Class,28314,North Carolina,9.45,1
NULL,135972,2014/09/23,Second Class,98198,Washington,12.40,1
NULL,136063,2017/12/19,Standard Class,60302,Illinois,9.45,0
NULL,136189,2017/12/11,Standard Class,23223,Virginia,9.45,0
NULL,136231,2016/09/07,Second Class,37604,Tennessee,12.40,1
NULL,136280,2014/12/06,Standard Class,19143,Pennsylvania,9.45,1
NULL,136287,2016/06/17,Standard Class,67212,Kansas,9.45,1
NULL,136308,2017/11/16,Same Day,94122,California,24.50,0
NULL,136329,2016/07/13,Standard Class,10035,New York,9.45,1
NULL,136350,2017/06/26,Second Class,10011,New York,12.40,1
NULL,136364,2017/07/17,Second Class,19140,Pennsylvania,12.40,1
NULL,136371,2016/03/21,Second Class,11572,New York,12.40,1
NULL,136378,2015/04/07,Standard Class,77070,Texas,9.45,1
NULL,136399,2014/12/17,First Class,90049,California,19.50,1
NULL,136406,2016/04/17,Second Class,94110,California,12.40,1
NULL,136448,2017/09/18,First Class,19143,Pennsylvania,19.50,1
NULL,136476,2015/04/10,Standard Class,37620,Tennessee,9.45,1
NULL,136483,2016/12/06,Standard Class,37918,Tennessee,9.45,1
NULL,136539,2018/01/01,Standard Class,78664,Texas,9.45,0
NULL,136567,2014/12/21,First Class,22801,Virginia,19.50,1
NULL,136644,2014/06/22,Standard Class,46544,Indiana,9.45,1
NULL,136672,2017/03/12,Standard Class,20735,Maryland,9.45,1
NULL,136707,2017/11/15,First Class,90036,California,19.50,0
NULL,136742,2014/04/10,Standard Class,17602,Pennsylvania,9.45,1
NULL,136812,2016/11/23,Standard Class,73120,Oklahoma,9.45,1
NULL,136826,2017/06/20,Standard Class,27514,North Carolina,9.45,1
NULL,136875,2017/12/03,Same Day,92024,California,24.50,0
NULL,137008,2015/10/08,Standard Class,8701,New Jersey,9.45,1
NULL,137022,2017/11/22,Standard Class,92105,California,9.45,0
NULL,137043,2016/12/25,Second Class,22153,Virginia,12.40,1
NULL,137050,2016/07/18,Second Class,10009,New York,12.40,1
NULL,137085,2017/07/06,Standard Class,90004,California,9.45,1
NULL,137099,2017/12/10,First Class,90008,California,19.50,0
NULL,137204,2016/05/05,Standard Class,90045,California,9.45,1
NULL,137239,2016/08/28,Standard Class,43229,Ohio,9.45,1
NULL,137330,2016/12/13,Standard Class,68025,Nebraska,9.45,1
NULL,137344,2017/08/20,Same Day,2038,Massachusetts,24.50,1
NULL,137351,2014/10/04,Standard Class,98105,Washington,9.45,1
NULL,137428,2017/12/21,Second Class,92054,California,12.40,0
NULL,137512,2015/05/12,Standard Class,75002,Texas,9.45,1
NULL,137526,2015/01/17,Standard Class,90004,California,9.45,1
NULL,137589,2014/11/08,Standard Class,17602,Pennsylvania,9.45,1
NULL,137596,2017/09/07,Standard Class,49201,Michigan,9.45,1
NULL,137673,2016/09/10,Standard Class,92105,California,9.45,1
NULL,137708,2015/11/25,Second Class,90008,California,12.40,1
NULL,137729,2016/05/09,Standard Class,90004,California,9.45,1
NULL,137736,2016/11/15,Standard Class,31088,Georgia,9.45,1
NULL,137750,2015/06/30,Standard Class,94110,California,9.45,1
NULL,137848,2016/01/21,Standard Class,10011,New York,9.45,1
NULL,137897,2015/11/19,Standard Class,10035,New York,9.45,1
NULL,137946,2015/09/04,Second Class,90045,California,12.40,1
NULL,138002,2015/09/12,Standard Class,98103,Washington,9.45,1
NULL,138009,2015/12/03,Standard Class,48126,Michigan,9.45,1
NULL,138121,2015/12/17,Same Day,48205,Michigan,24.50,1
NULL,138149,2017/06/30,First Class,90049,California,19.50,1
NULL,138163,2017/11/20,First Class,2149,Massachusetts,19.50,0
NULL,138247,2014/12/29,Standard Class,90045,California,9.45,1
NULL,138296,2014/12/12,Standard Class,22304,Virginia,9.45,1
NULL,138303,2015/09/07,Standard Class,19134,Pennsylvania,9.45,1
NULL,138317,2014/06/25,Standard Class,19120,Pennsylvania,9.45,1
NULL,138380,2017/12/25,Standard Class,94601,California,9.45,0
NULL,138436,2014/03/30,Standard Class,90036,California,9.45,1
NULL,138464,2017/07/12,Standard Class,98115,Washington,9.45,1
NULL,138520,2016/04/13,Standard Class,10035,New York,9.45,1
NULL,138527,2014/09/17,Standard Class,27511,North Carolina,9.45,1
NULL,138534,2015/07/19,Second Class,93309,California,12.40,1
NULL,138611,2017/11/17,Second Class,43123,Ohio,12.40,0
NULL,138681,2014/12/22,First Class,85705,Arizona,19.50,1
NULL,138688,2016/06/16,Second Class,90036,California,12.40,1
NULL,138695,2016/06/03,Standard Class,32303,Florida,9.45,1
NULL,138716,2015/09/20,First Class,98105,Washington,19.50,1
NULL,138758,2014/07/11,Standard Class,19120,Pennsylvania,9.45,1
NULL,138779,2017/01/15,First Class,28540,North Carolina,19.50,1
NULL,138828,2014/09/03,First Class,10009,New York,19.50,1
NULL,138898,2015/05/29,Standard Class,81001,Colorado,9.45,1
NULL,138919,2015/09/21,Standard Class,10035,New York,9.45,1
NULL,138933,2016/04/27,First Class,92503,California,19.50,1
NULL,138940,2014/04/16,Second Class,78745,Texas,12.40,1
NULL,138975,2017/05/23,Standard Class,30318,Georgia,9.45,1
NULL,139010,2016/02/26,Second Class,90032,California,12.40,1
NULL,139017,2014/05/17,Standard Class,77095,Texas,9.45,1
NULL,139094,2015/11/27,Standard Class,78207,Texas,9.45,1
NULL,139157,2016/10/05,Standard Class,10024,New York,9.45,1
NULL,139192,2014/06/01,Second Class,94109,California,12.40,1
NULL,139199,2017/12/13,Standard Class,48234,Michigan,9.45,0
NULL,139234,2016/05/10,Standard Class,60610,Illinois,9.45,1
NULL,139269,2016/05/30,Standard Class,31907,Georgia,9.45,1
NULL,139290,2015/10/30,Standard Class,91730,California,9.45,1
NULL,139311,2017/08/13,First Class,76021,Texas,19.50,1
NULL,139388,2016/11/09,First Class,8701,New Jersey,19.50,1
NULL,139395,2016/12/18,Standard Class,49201,Michigan,9.45,1
NULL,139451,2014/10/16,Standard Class,94122,California,9.45,1
NULL,139465,2017/08/30,First Class,10024,New York,19.50,1
NULL,139486,2016/05/23,First Class,90032,California,19.50,1
NULL,139584,2015/08/28,Standard Class,10009,New York,9.45,1
NULL,139598,2014/12/31,Standard Class,19134,Pennsylvania,9.45,1
NULL,139619,2017/09/23,Standard Class,32935,Florida,9.45,1
NULL,139633,2014/12/24,Standard Class,43229,Ohio,9.45,1
NULL,139689,2017/01/03,Standard Class,37620,Tennessee,9.45,1
NULL,139710,2016/06/15,Standard Class,90045,California,9.45,1
NULL,139731,2015/10/15,Same Day,79109,Texas,24.50,1
NULL,139759,2015/08/30,Standard Class,90045,California,9.45,1
NULL,139773,2017/12/04,Same Day,19143,Pennsylvania,24.50,0
NULL,139850,2015/06/17,Standard Class,19134,Pennsylvania,9.45,1
NULL,139857,2014/02/06,Standard Class,92037,California,9.45,1
NULL,139878,2016/11/16,Standard Class,48234,Michigan,9.45,1
NULL,139885,2016/12/08,Standard Class,10035,New York,9.45,1
NULL,139892,2014/09/12,Standard Class,78207,Texas,9.45,1
NULL,139913,2017/10/29,Standard Class,14609,New York,9.45,1
NULL,139962,2015/12/20,Standard Class,2151,Massachusetts,9.45,1
NULL,139969,2017/11/26,Standard Class,77840,Texas,9.45,0
NULL,140004,2014/03/25,Standard Class,45011,Ohio,9.45,1
NULL,140018,2016/11/26,Standard Class,43229,Ohio,9.45,1
NULL,140025,2015/04/11,Standard Class,78207,Texas,9.45,1
NULL,140039,2014/09/17,Standard Class,85281,Arizona,9.45,1
NULL,140074,2017/03/29,Standard Class,10024,New York,9.45,1
NULL,140081,2016/06/24,Standard Class,19120,Pennsylvania,9.45,1
NULL,140088,2017/05/30,Second Class,29203,South Carolina,12.40,1
NULL,140116,2014/03/17,Standard Class,80219,Colorado,9.45,1
NULL,140144,2015/06/25,Second Class,94122,California,12.40,1
NULL,140165,2014/05/15,First Class,33012,Florida,19.50,1
NULL,140200,2015/07/28,First Class,85204,Arizona,19.50,1
NULL,140228,2014/05/03,Standard Class,43055,Ohio,9.45,1
NULL,140242,2017/05/11,Standard Class,60623,Illinois,9.45,1
NULL,140298,2017/05/17,Standard Class,78745,Texas,9.45,1
NULL,140326,2017/09/06,First Class,60653,Illinois,19.50,1
NULL,140403,2014/10/10,Same Day,95336,California,24.50,1
NULL,140410,2015/11/07,Standard Class,90008,California,9.45,1
NULL,140417,2016/09/29,Standard Class,97224,Oregon,9.45,1
NULL,140501,2016/06/28,Standard Class,10009,New York,9.45,1
NULL,140543,2016/07/03,Second Class,29501,South Carolina,12.40,1
NULL,140564,2016/12/10,Second Class,20016,District of Columbia,12.40,1
NULL,140585,2017/12/23,Second Class,92024,California,12.40,0
NULL,140634,2016/10/06,Second Class,77095,Texas,12.40,1
NULL,140641,2016/11/02,Standard Class,33614,Florida,9.45,1
NULL,140662,2014/11/19,First Class,94109,California,19.50,1
NULL,140676,2017/09/15,First Class,21215,Maryland,19.50,1
NULL,140746,2016/01/15,Same Day,6824,Connecticut,24.50,1
NULL,140760,2017/06/05,Second Class,85204,Arizona,12.40,1
NULL,140795,2014/02/03,First Class,54302,Wisconsin,19.50,1
NULL,140809,2016/02/03,First Class,22204,Virginia,19.50,1
NULL,140830,2015/12/02,Second Class,42420,Kentucky,12.40,1
NULL,140844,2017/06/23,Standard Class,10035,New York,9.45,1
NULL,140851,2015/07/15,Second Class,31204,Georgia,12.40,1
NULL,140858,2014/07/02,Standard Class,19140,Pennsylvania,9.45,1
NULL,140886,2014/10/04,Standard Class,37042,Tennessee,9.45,1
NULL,140907,2017/12/12,Second Class,98103,Washington,12.40,0
NULL,140921,2015/02/05,First Class,68104,Nebraska,19.50,1
NULL,140949,2017/03/22,Second Class,10011,New York,12.40,1
NULL,140963,2017/06/13,First Class,90045,California,19.50,1
NULL,140984,2015/09/18,Standard Class,10011,New York,9.45,1
NULL,141040,2015/10/13,Second Class,10024,New York,12.40,1
NULL,141082,2016/12/13,Standard Class,1841,Massachusetts,9.45,1
NULL,141145,2015/09/23,Standard Class,32839,Florida,9.45,1
NULL,141180,2016/05/19,Second Class,33311,Florida,12.40,1
NULL,141215,2014/06/21,Standard Class,78207,Texas,9.45,1
NULL,141257,2014/06/14,Standard Class,98115,Washington,9.45,1
NULL,141278,2014/06/24,First Class,6450,Connecticut,19.50,1
NULL,141397,2016/06/21,First Class,91104,California,19.50,1
NULL,141453,2015/12/03,Second Class,78745,Texas,12.40,1
NULL,141544,2016/09/01,First Class,19143,Pennsylvania,19.50,1
NULL,141607,2014/12/17,Standard Class,94521,California,9.45,1
NULL,141684,2015/07/04,Standard Class,10011,New York,9.45,1
NULL,141733,2017/05/11,Standard Class,48234,Michigan,9.45,1
NULL,141789,2017/10/06,First Class,55407,Minnesota,19.50,1
NULL,141817,2014/01/12,Standard Class,19143,Pennsylvania,9.45,1
NULL,141852,2017/11/14,Standard Class,92054,California,9.45,0
NULL,141873,2017/10/14,Standard Class,10024,New York,9.45,1
NULL,141929,2017/09/08,Standard Class,90004,California,9.45,1
NULL,142020,2015/06/08,Second Class,10024,New York,12.40,1
NULL,142034,2017/09/28,Standard Class,56301,Minnesota,9.45,1
NULL,142041,2015/06/09,Second Class,90036,California,12.40,1
